Spot price,Strike Price,Risk Free Rate,Volatility,Maturity,Dividend,Option Price,Noise,Option Price with Noise
59.49,29.745,0.028,0.221,0.59,0,30.23237312,-0.112648993,30.11972412
53.11,69.043,0.001,0.111,1.81,0,0.147721553,-0.210323691,0
56.65,45.32,0.009,0.226,1.61,0,13.61994415,0.147068258,13.76701241
53.81,26.905,0.031,0.385,1.14,0,28.07068104,0.082684652,28.15336569
47.49,33.243,0.025,0.136,1.76,0,15.71017605,-0.065342908,15.64483314
57.18,68.616,0.004,0.18,0.3,0,0.080127637,0.153796309,0.233923946
44.17,35.336,0.048,0.294,1.29,0,12.34119416,0.019872857,12.36106702
48.23,48.23,0.045,0.339,0.35,0,4.210897122,0.027909465,4.238806587
53.34,32.004,0.048,0.251,0.82,0,22.59461949,-0.079401887,22.5152176
50.21,60.252,0.045,0.247,1.06,0,2.568906368,0.134582028,2.703488396
57.38,28.69,0.025,0.246,1.38,0,29.68458119,0.223109956,29.90769115
51.1,45.99,0.022,0.32,1.15,0,10.12731979,0.107968335,10.23528812
51.36,51.36,0.044,0.365,1.19,0,9.275322306,0.130143745,9.405466051
57.32,74.516,0.036,0.35,1.29,0,4.64285708,-0.001729398,4.641127682
57.94,57.94,0.014,0.261,0.36,0,3.754485139,-0.25273143,3.50175371
55.79,66.948,0.007,0.252,1.51,0,3.394556997,-0.172522285,3.222034712
56.46,62.106,0.005,0.266,1.29,0,4.772936223,0.10136228,4.874298503
45.62,41.058,0.038,0.186,1.04,0,7.181053371,0.110785252,7.291838623
57.65,51.885,0.033,0.316,1.52,0,13.05427469,4.66E-05,13.05432128
45.33,49.863,0.027,0.197,0.53,0,1.20704081,0.07427386,1.28131467
53.55,53.55,0.042,0.321,1.68,0,10.46881125,-0.065843889,10.40296736
58.03,63.833,0.01,0.187,1.85,0,4.065130007,0.122381876,4.187511883
53.38,37.366,0.035,0.274,1,0,17.70951622,0.027216016,17.73673224
56.03,56.03,0.035,0.112,1.32,0,4.253160211,0.016205697,4.269365908
55.71,38.997,0.038,0.129,1.09,0,18.29799948,-0.22916059,18.06883889
52.22,41.776,0,0.247,1.31,0,12.0518924,-0.123205026,11.92868738
48.64,68.096,0.022,0.246,1.17,0,0.90043238,-0.084592445,0.815839935
58.72,35.232,0.008,0.103,0.86,0,23.72956425,-0.077170708,23.65239354
41.66,41.66,0.013,0.104,1.32,0,2.34242741,-0.025661226,2.316766184
57.04,57.04,0.031,0.383,1.85,0,13.05192618,0.14264847,13.19457465
43.46,60.844,0.005,0.219,1.81,0,1.004883129,-0.049351598,0.95553153
59.12,41.384,0.036,0.106,0.71,0,18.78037982,0.052372684,18.8327525
41.14,37.026,0.003,0.16,0.25,0,4.275996751,-0.015797893,4.260198858
50.81,50.81,0.041,0.286,1.8,0,9.398545222,0.071595591,9.470140813
44.04,22.02,0.048,0.213,0.39,0,22.42838007,-0.070551678,22.35782839
58.49,58.49,0.013,0.224,1.33,0,6.474222657,0.248007961,6.722230619
46.61,46.61,0.005,0.37,0.65,0,5.593344538,0.012992441,5.606336979
44.96,31.472,0.009,0.161,1.97,0,14.21130789,0.000226768,14.21153466
55.45,44.36,0.017,0.306,0.66,0,12.71727368,-0.168950793,12.54832288
42.03,46.233,0.015,0.162,0.3,0,0.310700459,0.116146185,0.426846644
49.38,54.318,0.004,0.221,1.7,0,3.908609534,0.088146022,3.996755555
43.88,30.716,0.023,0.2,0.75,0,13.72381325,-0.121182377,13.60263088
47.92,43.128,0.027,0.376,0.97,0,9.96583327,0.011736667,9.977569936
48.49,58.188,0.035,0.218,1.92,0,3.657540028,0.055262944,3.712802972
55.48,44.384,0.035,0.371,0.95,0,15.00776006,-0.317604396,14.69015566
54.95,65.94,0.043,0.389,1.65,0,8.52052319,-0.058889725,8.461633465
55.97,72.761,0.013,0.22,0.27,0,0.029541229,0.243535218,0.273076447
46.62,65.268,0.036,0.365,0.92,0,2.008986822,-0.175212862,1.83377396
54.11,75.754,0.001,0.315,1.71,0,3.058519198,-0.093388183,2.965131015
47.25,51.975,0.037,0.253,1.2,0,4.198966716,-0.039665737,4.159300979
44.92,44.92,0.008,0.374,1.96,0,9.558369035,0.133753135,9.69212217
55.37,38.759,0.044,0.195,1.88,0,19.93563876,-0.25331471,19.68232405
41.94,29.358,0.035,0.281,1.86,0,15.31386484,0.012228101,15.32609294
49.92,34.944,0.037,0.238,1.97,0,18.0574378,0.143498971,18.20093678
46.85,46.85,0.006,0.127,1.77,0,3.391209915,-0.237414804,3.153795111
43.97,52.764,0.012,0.369,0.69,0,2.596137156,-0.218878639,2.377258517
53.44,42.752,0.016,0.305,1.95,0,15.35634364,0.161479349,15.51782299
43.12,21.56,0.04,0.37,1.03,0,22.5359311,-0.068473373,22.46745773
47.41,33.187,0.036,0.259,1.53,0,16.57710174,-0.218799544,16.3583022
58.67,76.271,0.027,0.285,0.47,0,0.617663098,-0.029233224,0.588429875
50.95,71.33,0.003,0.345,0.54,0,0.661376301,0.00193804,0.66331434
50.95,40.76,0.03,0.323,1.98,0,15.76849487,-0.094897695,15.67359718
44.01,57.213,0.016,0.154,1.04,0,0.196900698,0.011866198,0.208766896
48.65,24.325,0.044,0.181,0.81,0,25.17668031,0.144960694,25.32164101
51.5,25.75,0.04,0.277,0.53,0,26.29051127,0.354404881,26.64491615
41.56,54.028,0.026,0.314,0.37,0,0.388962167,-0.010182418,0.378779749
46.81,23.405,0.012,0.362,0.85,0,23.71139612,0.033394295,23.74479041
52.72,47.448,0.005,0.148,0.87,0,6.31261964,0.031647023,6.344266663
43.76,43.76,0.044,0.11,0.9,0,2.762050335,-0.201776017,2.560274318
41.46,29.022,0.003,0.264,1.7,0,13.47663065,-0.085146714,13.39148394
46.91,60.983,0.011,0.124,1.45,0,0.163051034,-0.201667752,0
43.56,26.136,0.029,0.239,1.9,0,19.01253117,-0.130418919,18.88211225
59.08,59.08,0.04,0.207,0.43,0,3.698704628,0.17615249,3.874857118
54.76,54.76,0.046,0.127,1.79,0,6.133981069,-0.301452153,5.832528916
52.08,72.912,0.023,0.358,1.34,0,3.328653034,-0.014888603,3.313764431
57.45,28.725,0.023,0.204,1.43,0,29.6584228,0.197732546,29.85615535
46.25,60.125,0.017,0.363,1.15,0,3.264368018,-0.043600191,3.220767827
46.65,46.65,0.012,0.172,1.69,0,4.596098958,0.25414983,4.850248788
53.35,48.015,0.003,0.203,0.84,0,7.091025353,0.14328089,7.234306243
57.42,57.42,0.031,0.148,1.06,0,4.438149295,0.095138533,4.533287828
45,22.5,0.028,0.127,1.38,0,23.35281787,-0.047339587,23.30547829
44.46,40.014,0.013,0.337,1.82,0,10.49671379,-0.00087811,10.49583568
52.76,31.656,0.013,0.232,0.57,0,21.34084467,-0.106483968,21.2343607
46,59.8,0.009,0.151,0.49,0,0.013297321,0.213970587,0.227267909
56.94,28.47,0.036,0.361,0.78,0,29.30953971,0.145829578,29.45536929
51.4,25.7,0.007,0.224,0.8,0,25.84396188,-0.04225363,25.80170825
48.49,43.641,0.047,0.11,1.5,0,8.088613617,-0.053095975,8.035517642
46.95,32.865,0,0.243,0.36,0,14.09850829,-0.044131605,14.05437668
41.49,20.745,0.027,0.358,1.81,0,22.09489082,0.009201047,22.10409187
44.75,22.375,0.01,0.314,1.9,0,23.07431601,-0.087278762,22.98703725
42.53,42.53,0.039,0.248,1.71,0,6.784289155,0.128135353,6.912424508
56.48,45.184,0.036,0.362,1.19,0,16.07625988,-0.073516586,16.00274329
41.33,41.33,0,0.322,0.25,0,2.651749488,0.000296237,2.652045725
40.78,28.546,0.01,0.286,0.8,0,12.76092106,-0.097183287,12.66373777
51.58,36.106,0.037,0.343,1.27,0,18.36330223,-0.002423624,18.36087861
42.35,21.175,0.047,0.389,1.38,0,22.7673659,-0.155456079,22.61190982
57.5,69,0.045,0.345,1.4,0,6.658162069,0.263019327,6.921181396
47.49,42.741,0.032,0.162,1.58,0,7.994636649,-0.153140042,7.841496607
47.76,38.208,0.002,0.39,0.96,0,12.39833844,0.062101545,12.46043998
49.67,59.604,0.033,0.15,1.78,0,1.728531141,0.143073034,1.871604175
52.14,52.14,0.046,0.143,0.44,0,2.51917562,0.572878829,3.092054448
57.22,57.22,0.034,0.328,1.62,0,10.81971889,0.202767602,11.02248649
42.23,38.007,0.017,0.332,0.43,0,6.16706501,-0.033157625,6.133907385
53.1,53.1,0.01,0.347,0.59,0,5.77057319,-0.066019218,5.704553972
55.71,27.855,0.011,0.36,0.5,0,28.01687544,0.122476994,28.13935243
56.62,79.268,0.005,0.314,1.22,0,2.090964351,-0.03079651,2.060167841
57.66,63.426,0.023,0.238,1.7,0,5.766896449,0.342164057,6.109060506
55.09,49.581,0.003,0.374,0.94,0,10.67195967,-0.099153959,10.57280571
50.79,66.027,0.001,0.337,1.3,0,3.255526258,0.339253409,3.594779667
48.53,63.089,0.015,0.33,1.9,0,4.737367712,-0.002505105,4.734862607
50.66,25.33,0.031,0.195,0.44,0,25.67315558,-0.116279016,25.55687656
58.15,46.52,0.023,0.341,1.98,0,18.02418723,0.11750089,18.14168812
46.71,60.723,0.044,0.165,1.04,0,0.40869705,-0.383426072,0.025270978
45.42,59.046,0.042,0.195,1.28,0,1.022900183,0.169038241,1.191938423
41.86,41.86,0.009,0.322,0.64,0,4.398938243,-0.207229802,4.191708441
46.9,32.83,0.036,0.29,0.82,0,15.34108214,0.203378451,15.54446059
55.01,27.505,0.004,0.182,0.35,0,27.54348006,0.189830015,27.73331007
43.83,26.298,0.006,0.269,1.04,0,17.80155952,-0.007015807,17.79454372
49.64,59.568,0.004,0.29,1.01,0,2.602323492,-0.035093471,2.567230022
56.52,73.476,0.03,0.122,0.74,0,0.025306739,0.355973586,0.381280325
44.19,22.095,0.005,0.326,1.16,0,22.31686825,-0.031010955,22.28585729
45.86,22.93,0.015,0.157,1.65,0,23.49084805,0.216124576,23.70697263
42.03,33.624,0.003,0.165,0.82,0,8.649015429,0.171842569,8.820857998
48.32,62.816,0.041,0.334,0.4,0,0.69374818,-0.291482927,0.402265253
42.48,42.48,0.048,0.118,0.45,0,1.829726697,-0.116653709,1.713072988
57.36,80.304,0.032,0.1,1.66,0,0.041633983,0.292158667,0.33379265
41.5,49.8,0.044,0.222,1.04,0,1.682122541,-0.172037945,1.510084596
58.4,40.88,0.037,0.242,1.16,0,19.57395932,0.076830607,19.65078993
52.39,68.107,0.012,0.366,1.45,0,4.666854514,-0.057773634,4.60908088
56.53,56.53,0.042,0.381,0.27,0,4.758285891,-0.075070067,4.683215824
44.62,44.62,0.017,0.28,1.34,0,6.196186944,-0.170669385,6.025517558
44.82,26.892,0.039,0.341,1.41,0,19.86401138,0.019275377,19.88328676
53.43,53.43,0.007,0.121,0.7,0,2.28479994,0.126485117,2.411285058
54.6,70.98,0.039,0.174,0.36,0,0.01870295,-0.210437371,0
41.56,49.872,0.003,0.179,1.6,0,1.266526936,0.002639989,1.269166925
57.51,80.514,0.007,0.154,1.43,0,0.189971455,0.278094629,0.468066084
45.92,41.328,0.027,0.331,0.85,0,8.450019563,0.093510244,8.543529808
44.35,31.045,0.029,0.166,0.48,0,13.73487399,-0.082383858,13.65249014
42.66,21.33,0.041,0.389,1.21,0,22.56966197,0.089019192,22.65868117
45.85,45.85,0.049,0.308,0.26,0,3.151133114,0.027479148,3.178612262
43.02,51.624,0.045,0.11,0.67,0,0.078247952,-0.006961277,0.071286676
49.48,64.324,0.046,0.323,0.48,0,0.898551584,-0.099756061,0.798795523
42.91,34.328,0.022,0.1,1.61,0,9.813249571,-0.078137688,9.735111884
46.84,51.524,0.027,0.219,1.68,0,4.305506077,-0.109490448,4.196015629
41.56,49.872,0.016,0.249,1.6,0,2.793049324,-0.118578965,2.674470359
54.31,43.448,0.025,0.394,1.63,0,17.07957626,0.135242855,17.21481911
43.55,30.485,0.04,0.149,0.85,0,14.0872901,0.045023269,14.13231337
58.96,70.752,0.016,0.256,0.96,0,2.423000804,0.115664425,2.538665228
42.82,59.948,0.041,0.285,0.67,0,0.501247581,0.060394142,0.561641723
44.1,26.46,0.034,0.366,1.37,0,19.48333641,0.152441229,19.63577764
44.78,35.824,0.017,0.188,0.91,0,9.809104869,-0.175782225,9.633322644
59.33,83.062,0.036,0.264,0.85,0,0.835169578,0.180680466,1.015850044
54.29,65.148,0.03,0.37,0.48,0,2.32141372,0.009919137,2.331332857
45.95,27.57,0.006,0.344,0.68,0,18.62963817,0.048581172,18.67821934
53.51,37.457,0.049,0.261,0.87,0,17.84038527,-0.066800478,17.77358479
54.89,43.912,0.003,0.237,0.55,0,11.45974765,-0.190914452,11.26883319
57.77,40.439,0.04,0.333,0.45,0,18.25821141,0.168675183,18.42688659
51.08,45.972,0.039,0.377,0.27,0,7.200048962,-0.225091282,6.97495768
50.88,50.88,0.02,0.332,0.74,0,6.116410054,0.164915771,6.281325825
58.7,70.44,0.022,0.135,0.88,0,0.377086466,0.306311298,0.683397764
54.26,65.112,0.007,0.279,0.35,0,0.684618358,0.051194176,0.735812534
54.92,43.936,0.026,0.302,1.31,0,14.6482155,-0.186769271,14.46144623
45.64,31.948,0.043,0.342,0.73,0,15.14677111,0.090644488,15.2374156
57.43,34.458,0.043,0.323,0.54,0,23.80684359,0.232982522,24.03982611
51.53,25.765,0.047,0.294,0.37,0,26.20923179,0.269644881,26.47887667
43.63,56.719,0.02,0.334,1.69,0,3.981528672,0.015194823,3.996723495
57.8,34.68,0.045,0.183,0.49,0,23.87634456,0.016909298,23.89325386
42.75,51.3,0.022,0.21,1.72,0,2.396802229,-0.208126362,2.188675867
51.47,46.323,0.003,0.376,0.55,0,8.420447138,0.238340329,8.658787467
42.55,21.275,0.001,0.187,1.03,0,21.29707749,0.12038395,21.41746144
53.09,42.472,0.006,0.242,1.48,0,12.69104496,0.052456626,12.74350159
40.3,48.36,0.002,0.384,1.4,0,4.592664952,0.155112902,4.747777853
46.04,32.228,0.029,0.325,1.6,0,16.59321567,-0.1485987,16.44461697
58.87,64.757,0.015,0.137,1.07,0,1.561313683,-0.198883235,1.362430448
52.24,52.24,0.04,0.262,1.18,0,7.058059164,-0.185423579,6.872635586
56.73,28.365,0.022,0.396,1.46,0,29.78463176,-0.028127398,29.75650437
40.8,53.04,0.022,0.301,1.9,0,3.518170941,0.007634695,3.525805636
53.09,37.163,0.007,0.255,1.18,0,16.76661792,0.058900564,16.82551849
52.48,73.472,0.032,0.393,0.71,0,1.854274194,0.006587957,1.860862152
49.6,44.64,0.037,0.156,0.43,0,5.940343913,-0.137931172,5.802412741
52.88,52.88,0.007,0.113,1.86,0,3.580428092,0.064707089,3.645135181
50.92,25.46,0.001,0.264,1.38,0,25.54334732,-0.011294988,25.53205233
49.42,29.652,0.009,0.34,0.92,0,20.30423563,0.100634205,20.40486983
45.2,58.76,0.044,0.246,0.53,0,0.384487233,-0.083808379,0.300678854
56.34,45.072,0.039,0.286,1.82,0,16.7398931,-0.191299215,16.54859388
53.85,70.005,0.04,0.174,0.47,0,0.054959326,0.233000503,0.287959829
56.17,50.553,0.019,0.387,0.98,0,11.72145849,-0.136979899,11.58447859
40.81,36.729,0.002,0.338,1.91,0,9.447947744,-0.13511326,9.312834484
55.33,44.264,0.009,0.188,1.53,0,12.58602419,0.052172675,12.63819687
40.59,48.708,0.044,0.35,1.51,0,5.102437366,-0.049781149,5.052656217
53.05,58.355,0.047,0.338,1.67,0,8.805861706,0.130213426,8.936075132
45.48,63.672,0.004,0.183,1.68,0,0.474248937,-0.088194533,0.386054404
56.82,45.456,0.028,0.304,1.92,0,16.90275153,0.232860169,17.1356117
57.54,69.048,0.039,0.209,0.47,0,0.560962622,0.061251491,0.622214113
41.32,24.792,0.032,0.347,1.84,0,18.7341279,0.029439465,18.76356736
58.41,52.569,0.036,0.143,1.64,0,9.845904181,0.033921396,9.879825577
41.2,28.84,0.029,0.34,1.26,0,14.39855196,0.036501089,14.43505305
49.9,49.9,0.029,0.188,1.41,0,5.418005326,0.235217998,5.653223324
42.05,42.05,0.041,0.275,0.31,0,2.824147962,0.006819723,2.830967685
46.43,37.144,0.043,0.159,1.2,0,11.32630797,0.081055565,11.40736354
45.97,45.97,0.001,0.336,1.31,0,7.035087995,0.200777289,7.235865284
48.08,52.888,0.007,0.34,1.11,0,5.157591255,0.141677149,5.299268404
56.95,39.865,0.044,0.253,1.78,0,20.80224237,-0.07189783,20.73034454
59.43,71.316,0.044,0.256,0.43,0,0.946521311,-0.00891225,0.937609061
52.33,47.097,0.008,0.317,1.85,0,11.70850887,0.168075226,11.87658409
59.89,59.89,0.045,0.387,1.99,0,15.0580975,0.009519353,15.06761685
46.22,55.464,0.037,0.3,0.57,0,1.583243631,-0.19968062,1.383563011
55.56,61.116,0.026,0.312,1.47,0,7.04400625,0.092970537,7.136976787
59.72,71.664,0.036,0.22,0.87,0,1.770838541,-0.2169474,1.553891141
54.34,43.472,0.028,0.238,1.03,0,12.98700108,-0.171734568,12.81526651
52.15,36.505,0.019,0.33,1.31,0,17.85722871,0.285989472,18.14321818
40.65,44.715,0.018,0.268,0.43,0,1.477284204,-0.074027157,1.403257047
59.71,77.623,0.001,0.113,1.58,0,0.125675349,-0.396943994,0
58.56,64.416,0.027,0.309,1.92,0,8.897978678,-0.008736226,8.889242452
55.49,72.137,0.048,0.172,0.87,0,0.384105481,0.125496792,0.509602272
40.61,40.61,0.028,0.109,0.95,0,2.283690697,-0.059826885,2.223863812
53.14,63.768,0.027,0.188,1.46,0,2.078006848,-0.026173262,2.051833586
54.97,71.461,0.035,0.175,1.02,0,0.512787222,0.102830473,0.615617695
53.44,32.064,0.044,0.209,0.56,0,22.15690688,0.146847639,22.30375452
47.7,28.62,0.011,0.358,0.44,0,19.26429749,-0.158945863,19.10535163
53.78,75.292,0.029,0.121,1.19,0,0.031282517,0.035779474,0.067061992
50.89,30.534,0.043,0.305,1.62,0,22.84245225,-0.120797114,22.72165514
54.4,59.84,0.021,0.343,0.77,0,4.766317585,0.118065611,4.884383196
55.47,38.829,0.007,0.353,0.97,0,18.11962048,0.296501554,18.41612203
53.53,64.236,0.049,0.386,1.69,0,8.573036348,0.089935276,8.662971624
42.5,29.75,0.006,0.244,1.75,0,13.78154682,0.168867542,13.95041436
54.88,38.416,0.002,0.265,1.58,0,17.66480938,0.216651942,17.88146132
47.1,65.94,0.005,0.187,0.27,0,0.000386949,0.02767806,0.028065009
47.16,37.728,0.042,0.283,1.04,0,12.18052278,0.209596887,12.39011967
49.18,59.016,0.026,0.187,1.97,0,2.716347528,-0.045938173,2.670409354
41.14,37.026,0.011,0.108,0.94,0,4.770883321,-0.119643293,4.651240028
58.89,35.334,0.001,0.214,1.76,0,23.79891057,-0.06022708,23.73868349
57.96,81.144,0.036,0.365,0.99,0,2.769517728,0.189346081,2.958863809
57.21,40.047,0.014,0.202,0.47,0,17.43461043,0.273118723,17.70772915
59.28,53.352,0.015,0.27,1.69,0,11.90933488,-0.156280171,11.75305471
49.39,34.573,0.026,0.169,1.15,0,15.87882981,-0.238449782,15.64038003
42.61,59.654,0.032,0.213,1.49,0,0.85504906,0.079610471,0.934659531
56.6,62.26,0.034,0.172,0.97,0,2.386518554,-0.118842053,2.267676501
50.75,35.525,0.005,0.178,1.76,0,15.79711639,0.165263641,15.96238003
41.68,41.68,0.001,0.167,1.72,0,3.667356572,-0.160177914,3.507178658
45.21,54.252,0.023,0.264,0.89,0,1.889286174,-0.141689744,1.74759643
45.88,55.056,0.044,0.236,1.82,0,3.955465607,-0.315179566,3.640286042
55.08,60.588,0.001,0.118,0.34,0,0.152106208,-0.017119848,0.134986359
52.4,62.88,0.022,0.183,1.53,0,1.956004306,-0.183300501,1.772703805
56.58,39.606,0.025,0.371,0.61,0,18.21052091,-0.368256992,17.84226392
42.68,38.412,0.027,0.179,0.8,0,5.867770239,-0.168027685,5.699742554
54.15,64.98,0.025,0.215,0.27,0,0.163905225,-0.107343795,0.05656143
48.78,58.536,0.018,0.129,0.38,0,0.020289266,-0.003864123,0.016425143
50.89,35.623,0.006,0.366,1,0,16.78322486,-0.27087612,16.51234874
40.94,28.658,0.024,0.213,1.83,0,13.87247268,0.110492804,13.98296548
50.42,40.336,0.044,0.364,1.71,0,16.2935724,-0.048120922,16.24545148
42.92,38.628,0.001,0.365,1.62,0,9.85480678,-0.064959208,9.789847572
50.56,45.504,0.033,0.127,1.27,0,7.452644765,-0.224444891,7.228199874
58.61,82.054,0.036,0.261,1.08,0,1.265375082,0.060762874,1.326137956
54.72,76.608,0.02,0.137,1.68,0,0.203330427,0.066208309,0.269538737
56.23,61.853,0.037,0.169,0.35,0,0.674706633,-0.082362471,0.592344162
41.18,37.062,0,0.1,1.23,0,4.514301688,0.091501744,4.605803432
55.2,60.72,0.029,0.265,1.4,0,5.624471101,-0.124327747,5.500143354
53.7,53.7,0.037,0.101,1.77,0,4.811183783,0.185629576,4.996813359
47.9,67.06,0.004,0.32,1.33,0,2.083471872,-0.077885753,2.00558612
47.14,47.14,0.013,0.337,0.52,0,4.704125053,0.192805987,4.89693104
43.22,60.508,0.017,0.265,1.73,0,1.809604522,-0.235076041,1.574528481
57.89,63.679,0.033,0.373,1.04,0,7.300637672,0.004241459,7.304879131
47.38,28.428,0.026,0.296,0.46,0,19.30051225,0.122098226,19.42261048
46.3,55.56,0.038,0.135,0.63,0,0.165237271,0.081951163,0.247188434
54.34,27.17,0.005,0.391,1.2,0,27.67982752,-0.009453536,27.67037399
49.66,39.728,0.042,0.352,1.33,0,14.62060175,-0.008250639,14.61235111
44.74,58.162,0.031,0.378,1.98,0,6.162999666,9.64E-05,6.163096055
48.28,62.764,0.047,0.385,1.48,0,5.564912539,-0.010718606,5.554193933
58.64,41.048,0.032,0.193,1.82,0,20.20532208,-0.209250166,19.99607191
42.4,21.2,0.014,0.211,0.87,0,21.4568937,0.042687206,21.49958091
55.98,67.176,0.03,0.15,1.74,0,1.808594681,0.058018741,1.866613422
52.27,67.951,0.033,0.323,0.63,0,1.39735345,-0.109008741,1.288344709
48.17,67.438,0.016,0.351,0.4,0,0.379141069,-0.027744116,0.351396953
56.88,28.44,0.047,0.276,1.09,0,29.87757786,-0.101234949,29.77634291
43.44,26.064,0.022,0.309,0.57,0,17.73428335,-0.065511562,17.66877179
52.77,36.939,0.003,0.317,0.68,0,16.35285325,0.101222961,16.45407621
41.03,45.133,0.021,0.13,1.99,0,2.08195686,-0.060831311,2.021125549
49.45,64.285,0.013,0.246,0.74,0,0.671393976,-0.151044496,0.52034948
42.66,25.596,0.013,0.134,1.05,0,17.41108206,-0.190332264,17.2207498
56.1,78.54,0.015,0.113,1.65,0,0.053812353,-0.048064018,0.005748335
56.31,78.834,0.049,0.117,1.16,0,0.037707818,0.155280599,0.192988417
47.49,33.243,0.011,0.229,1.85,0,15.58384504,0.217843197,15.80168824
45.48,36.384,0,0.332,1.34,0,11.79038567,-0.144951305,11.64543437
45.76,22.88,0.023,0.353,1.75,0,24.1441693,0.301508953,24.44567825
43.91,30.737,0.039,0.354,1.62,0,16.55009379,0.095738038,16.64583183
55.1,77.14,0.032,0.361,1.42,0,4.022881752,-0.055816136,3.967065617
47.23,56.676,0.033,0.305,1.6,0,4.883503781,0.01526585,4.89876963
52.71,52.71,0.015,0.11,0.92,0,2.582424656,0.167372848,2.749797504
57.88,81.032,0.025,0.296,1.61,0,3.059304441,0.063321826,3.122626267
42.47,25.482,0.039,0.125,1.04,0,18.00087666,-0.327348866,17.67352779
54.87,76.818,0.049,0.115,1.02,0,0.016310921,-0.135997682,0
45.22,63.308,0.036,0.252,0.45,0,0.100306032,-0.211847526,0
56.21,44.968,0.015,0.232,0.89,0,12.61468018,-0.049593957,12.56508622
48.71,68.194,0.019,0.19,0.6,0,0.040112444,-0.10713661,0
57.9,52.11,0.022,0.399,1.72,0,15.42076666,0.138469988,15.55923665
59.81,47.848,0.006,0.252,0.85,0,13.2688239,0.061124665,13.32994857
49.97,29.982,0.007,0.283,0.45,0,20.0898576,-0.076183373,20.01367422
59.28,53.352,0.015,0.257,1.5,0,11.08738174,0.133121851,11.22050359
41.5,49.8,0.032,0.127,1.9,0,1.111535474,-0.212725444,0.898810031
55.03,66.036,0.012,0.244,0.59,0,1.057035912,0.25989787,1.316933782
42.16,54.808,0.024,0.159,0.72,0,0.087874107,0.210080632,0.297954739
48.54,29.124,0.045,0.259,0.98,0,20.72310536,-0.116479217,20.60662614
42.85,42.85,0.025,0.303,1.47,0,6.935619758,-0.11625993,6.819359829
48.89,34.223,0.014,0.292,1.03,0,15.75840443,-0.00591637,15.75248806
40,40,0.028,0.314,1.25,0,6.19247491,-0.027652592,6.164822318
49.27,59.124,0.022,0.143,0.66,0,0.206583367,0.351397498,0.557980866
40.16,56.224,0.027,0.107,0.96,0,0.002143769,0.037096323,0.039240093
54.8,76.72,0.017,0.248,0.39,0,0.059474874,0.16751436,0.226989234
48.31,33.817,0.033,0.276,1.72,0,17.24649541,-0.175652509,17.0708429
59.03,82.642,0.043,0.247,1.09,0,1.147037078,0.072606774,1.219643852
51.86,36.302,0.046,0.123,1.64,0,18.2019066,0.091948443,18.29385504
40.65,24.39,0.028,0.387,0.72,0,16.97305559,0.117926236,17.09098183
56.09,78.526,0.005,0.12,1.24,0,0.019305056,-0.068509924,0
59.02,53.118,0.006,0.177,1.19,0,8.14409972,0.179403266,8.323502986
55.83,44.664,0.048,0.198,0.77,0,13.03725979,0.09278736,13.13004715
53.04,47.736,0.006,0.299,1.79,0,11.1822356,-0.120786303,11.0614493
40.79,48.948,0.045,0.303,0.71,0,1.919551095,-0.026057307,1.893493789
55.04,60.544,0.005,0.27,1.03,0,4.019131597,0.05829095,4.077422547
53.76,64.512,0.011,0.181,1.37,0,1.511349839,-0.127787877,1.383561962
42.68,21.34,0,0.256,0.72,0,21.34124938,0.116669765,21.45791914
43.49,56.537,0.043,0.236,1.64,0,2.290785636,-0.029351104,2.261434533
53.66,37.562,0.007,0.266,1.04,0,16.87249186,-0.147275145,16.72521671
53.6,69.68,0.003,0.196,0.33,0,0.023617755,-0.271241208,0
51.29,41.032,0.023,0.345,1.93,0,15.86161984,0.013664499,15.87528434
45.74,59.462,0.01,0.384,1.97,0,5.83914298,0.295809488,6.134952468
40.61,44.671,0.041,0.306,1.19,0,4.597197665,0.196305757,4.793503421
54.29,38.003,0.022,0.218,0.33,0,16.56490378,0.221183953,16.78608774
45.65,22.825,0.012,0.359,1.42,0,23.48177062,0.101157855,23.58292848
46.04,55.248,0.014,0.256,1.97,0,3.902130921,0.076140687,3.978271608
40.84,20.42,0,0.291,0.7,0,20.42453717,-0.201530172,20.223007
53.03,74.242,0.039,0.268,0.29,0,0.0377191,-0.094066298,0
49.85,54.835,0.013,0.334,0.88,0,4.52514308,-0.009626199,4.515516881
49.13,63.869,0.012,0.338,0.31,0,0.406859684,-0.230214804,0.176644879
59.42,35.652,0.021,0.287,0.75,0,24.3944223,-0.04258222,24.35184008
43.62,61.068,0.014,0.343,1.94,0,3.736299017,0.301844595,4.038143612
54.29,70.577,0.041,0.288,1.46,0,3.601809231,-0.104676451,3.49713278
41.45,53.885,0.039,0.27,0.6,0,0.613566282,0.049140717,0.662706999
49.68,34.776,0.013,0.392,1.08,0,17.0257851,0.138940062,17.16472516
58.29,46.632,0.004,0.391,1.17,0,15.92281315,0.266049745,16.1888629
44.41,35.528,0.015,0.357,1.42,0,12.53400344,-0.270249917,12.26375352
59.19,82.866,0.027,0.129,0.79,0,0.007168513,0.127003627,0.13417214
47.71,52.481,0.013,0.122,1.8,0,1.755104527,-0.004116204,1.750988323
44.07,44.07,0.005,0.36,0.42,0,4.134667677,-0.011731867,4.12293581
54.73,71.149,0.038,0.227,1.95,0,3.225221392,0.10263167,3.327853062
50.83,30.498,0.048,0.11,1.21,0,22.05286734,0.034508764,22.0873761
